date,from,type,kWh,unit_price,amount
2021/01/21,10,Valle,1.61,0.06826482694,0.109906371373
2021/01/21,11,Valle,1.052,0.06659019408,0.070052884172
2021/01/21,12,Punta,1.0,0.06944450562,0.06944450562
2021/01/21,13,Punta,0.24,0.06857805234,0.016458732562
2021/01/21,14,Punta,0.931,0.06232749564,0.058026898441
2021/01/21,15,Punta,0.914,0.06609270308,0.060408730615
2021/01/21,16,Punta,0.944,0.06677593666,0.063036484207
2021/01/21,17,Punta,1.557,0.07152630796,0.111366461494
2021/01/21,18,Punta,2.051,0.07643871996,0.156775814638
2021/01/21,19,Punta,1.87,0.07827289254,0.14637030905
2021/01/21,20,Punta,3.776,0.07694059842,0.290527699634
2021/01/21,21,Punta,2.657,0.0737361913,0.195917060284
2021/01/21,22,Valle,2.383,0.06400435406,0.152522375725
2021/01/21,23,Valle,1.728,0.05715895278,0.098770670404
2021/01/22,0,Valle,1.463,0.05018332968,0.073418211322
2021/01/22,1,Valle,1.362,0.04207281084,0.057303168364
2021/01/22,2,Valle,1.541,0.03775440942,0.058179544916
2021/01/22,3,Valle,1.472,0.03681317428,0.05418899254
2021/01/22,4,Valle,1.602,0.03570035742,0.057191972587
2021/01/22,5,Valle,1.561,0.04107146826,0.064112561954
2021/01/22,6,Valle,1.546,0.04379603866,0.067708675768
2021/01/22,7,Valle,3.256,0.05465142276,0.177945032507
2021/01/22,8,Valle,3.699,0.06314646338,0.233578768043
2021/01/22,9,Valle,2.109,0.0651215925,0.137341438583
2021/01/22,10,Valle,1.894,0.06239484578,0.118175837907
2021/01/22,11,Valle,1.475,0.05830793892,0.086004209907
2021/01/22,12,Punta,1.364,0.0611608376,0.083423382486
2021/01/22,13,Punta,1.439,0.05973244732,0.085954991693
2021/01/22,14,Punta,1.851,0.05425460448,0.100425272892
2021/01/22,15,Punta,2.368,0.0548535355,0.129893172064
2021/01/22,16,Punta,2.284,0.05700325508,0.130195434603
2021/01/22,17,Punta,1.356,0.06839024738,0.092737175447
2021/01/22,18,Punta,2.32,0.07499611938,0.173990996962
2021/01/22,19,Punta,2.798,0.07879289382,0.220462516908
2021/01/22,20,Punta,2.076,0.07741093256,0.160705095995
2021/01/22,21,Punta,1.332,0.0750327713,0.099943651372
2021/01/22,22,Valle,1.382,0.06631979992,0.091653963489
2021/01/22,23,Valle,1.978,0.06138821136,0.12142588207
2021/01/23,0,Valle,1.67,0.0456261277,0.076195633259
2021/01/23,1,Valle,1.442,0.03712514386,0.053534457446
2021/01/23,2,Valle,1.584,0.02458293516,0.038939369293
2021/01/23,3,Valle,1.802,0.02242227002,0.040404930576
2021/01/23,4,Valle,1.499,0.02059393674,0.030870311173
2021/01/23,5,Valle,1.454,0.02054659202,0.029874744797
2021/01/23,6,Valle,1.407,0.02599307486,0.036572256328
2021/01/23,7,Valle,1.665,0.03023246142,0.050337048264
2021/01/23,8,Valle,1.407,0.03443777506,0.048453949509
2021/01/23,9,Valle,2.817,0.03716112546,0.104682890421
2021/01/23,10,Valle,2.969,0.04234065016,0.125709390325
2021/01/23,11,Valle,2.906,0.0412021533,0.11973345749
2021/01/23,12,Punta,2.375,0.04356970986,0.103478060918
2021/01/23,13,Punta,2.033,0.04552375758,0.09254979916
2021/01/23,14,Punta,1.982,0.04573547502,0.09064771149
2021/01/23,15,Punta,1.011,0.04140679818,0.04186227296
2021/01/23,16,Punta,1.15,0.04162546204,0.047869281346
2021/01/23,17,Punta,0.947,0.04358181662,0.041271980339
2021/01/23,18,Punta,1.308,0.05047552204,0.066021982828
2021/01/23,19,Punta,1.715,0.06266219718,0.107465668164
2021/01/23,20,Punta,3.606,0.06966456062,0.251210405596
2021/01/23,21,Punta,1.651,0.07086849692,0.117003888415
2021/01/23,22,Valle,2.185,0.05255049024,0.114822821174
2021/01/23,23,Valle,1.807,0.0440403591,0.079580928894
2021/01/24,0,Valle,2.485,0.03420184456,0.084991583732
2021/01/24,1,Valle,1.386,0.02419609172,0.033535783124
2021/01/24,2,Valle,0.936,0.01411328202,0.013210031971
2021/01/24,3,Valle,0.998,0.0126261806,0.012600928239
2021/01/24,4,Valle,1.313,0.01300475946,0.017075249171
2021/01/24,5,Valle,1.094,0.0145295106,0.015895284596
2021/01/24,6,Valle,1.5,0.02072614716,0.03108922074
2021/01/24,7,Valle,1.565,0.02659498744,0.041621155344
2021/01/24,8,Valle,1.594,0.03125782452,0.049824972285
2021/01/24,9,Valle,2.964,0.03867935192,0.114645599091
2021/01/24,10,Valle,3.066,0.04108554504,0.125968281093
2021/01/24,11,Valle,3.74,0.04044905732,0.151279474377
2021/01/24,12,Punta,1.399,0.04606998474,0.064451908651
2021/01/24,13,Punta,2.389,0.04664433488,0.111433316028
2021/01/24,14,Punta,1.022,0.04698178646,0.048015385762
2021/01/24,15,Punta,1.534,0.04710381462,0.072257251627
2021/01/24,16,Punta,2.329,0.04758097806,0.110816097902
2021/01/24,17,Punta,3.73,0.0633066035,0.236133631055
2021/01/24,18,Punta,2.077,0.07502562234,0.1558282176
2021/01/24,19,Punta,3.216,0.07967529948,0.256235763128
2021/01/24,20,Punta,3.128,0.08263588806,0.258485057852
2021/01/24,21,Punta,2.109,0.07839657606,0.165338378911
2021/01/24,22,Valle,1.972,0.0691324948,0.136329279746
2021/01/24,23,Valle,2.272,0.06282304938,0.142733968191
2021/01/25,0,Valle,1.994,0.06388252542,0.127381755687
2021/01/25,1,Valle,0.95,0.05971835586,0.056732438067
2021/01/25,2,Valle,1.122,0.05263328916,0.059054550438
2021/01/25,3,Valle,1.083,0.04804803088,0.052036017443
2021/01/25,4,Valle,0.749,0.04766215716,0.035698955713
2021/01/25,5,Valle,0.737,0.05352079414,0.039444825281
2021/01/25,6,Valle,1.062,0.0690239348,0.073303418758
2021/01/25,7,Valle,2.923,0.07666356762,0.224087608153
2021/01/25,8,Valle,2.927,0.08830464958,0.258467709321
2021/01/25,9,Valle,1.66,0.09063631098,0.150456276227
2021/01/25,10,Valle,1.47,0.09010212868,0.13245012916
2021/01/25,11,Valle,1.253,0.08512224068,0.106658167572
2021/01/25,12,Punta,1.062,0.0914097148,0.097077117118
2021/01/25,13,Punta,0.841,0.08928794238,0.075091159542
2021/01/25,14,Punta,1.13,0.08504789396,0.096104120175
2021/01/25,15,Punta,1.004,0.08363629098,0.083970836144
2021/01/25,16,Punta,1.348,0.08779260042,0.118344425366
2021/01/25,17,Punta,1.405,0.093238632,0.13100027796
2021/01/25,18,Punta,2.426,0.09904559742,0.240284619341
2021/01/25,19,Punta,3.206,0.10005319828,0.320770553686
2021/01/25,20,Punta,2.79,0.09487128772,0.264690892739
2021/01/25,21,Punta,1.7,0.09242043516,0.157114739772
2021/01/25,22,Valle,1.106,0.07387596034,0.081706812136
2021/01/25,23,Valle,1.525,0.06940084564,0.105836289601
2021/01/26,0,Valle,0.966,0.07570649142,0.073132470712
2021/01/26,1,Valle,0.788,0.07012334714,0.055257197546
2021/01/26,2,Valle,0.782,0.0692150313,0.054126154477
2021/01/26,3,Valle,0.768,0.06649828902,0.051070685967
2021/01/26,4,Valle,0.927,0.0661928913,0.061360810235
2021/01/26,5,Valle,0.876,0.06983482972,0.061175310835
2021/01/26,6,Valle,0.816,0.07752815424,0.06326297386
2021/01/26,7,Valle,2.978,0.08679742048,0.258482718189
2021/01/26,8,Valle,2.879,0.08908216954,0.256467566106
2021/01/26,9,Valle,2.383,0.09495090638,0.226268009904
2021/01/26,10,Valle,1.533,0.0879658218,0.134851604819
2021/01/26,11,Valle,0.964,0.0858199518,0.082730433535
2021/01/26,12,Punta,0.964,0.09140224106,0.088111760382
2021/01/26,13,Punta,0.875,0.09007498564,0.078815612435
2021/01/26,14,Punta,1.613,0.08966748336,0.14463365066
2021/01/26,15,Punta,1.806,0.09023253252,0.162959953731
2021/01/26,16,Punta,1.432,0.0911476641,0.130523454991
2021/01/26,17,Punta,1.552,0.09734811768,0.151084278639
2021/01/26,18,Punta,1.482,0.1077850641,0.159737464996
2021/01/26,19,Punta,2.182,0.09898969882,0.215995522825
2021/01/26,20,Punta,3.748,0.09847020684,0.369066335236
2021/01/26,21,Punta,0.706,0.09556724572,0.067470475478
2021/01/26,22,Valle,0.924,0.08349942876,0.077153472174
2021/01/26,23,Valle,1.206,0.07333855648,0.088446299115
2021/01/27,0,Valle,1.789,0.0654772034,0.117138716883
2021/01/27,1,Valle,1.291,0.06097550056,0.078719371223
2021/01/27,2,Valle,0.834,0.05918150886,0.049357378389
2021/01/27,3,Valle,0.815,0.05776674972,0.047079901022
2021/01/27,4,Valle,0.631,0.05801173486,0.036605404697
2021/01/27,5,Valle,0.792,0.0606699827,0.048050626298
2021/01/27,6,Valle,0.751,0.06811655994,0.051155536515
2021/01/27,7,Valle,2.251,0.0823874719,0.185454199247
2021/01/27,8,Valle,2.749,0.08186414668,0.225044539223
2021/01/27,9,Valle,1.341,0.08502389766,0.114017046762
2021/01/27,10,Valle,0.818,0.08186286822,0.066963826204
2021/01/27,11,Valle,0.955,0.08103581036,0.077389198894
2021/01/27,12,Punta,0.762,0.08647106904,0.065890954608
2021/01/27,13,Punta,0.813,0.08508347262,0.06917286324
2021/01/27,14,Punta,1.154,0.0838642662,0.096779363195
2021/01/27,15,Punta,0.913,0.0850099105,0.077614048287
2021/01/27,16,Punta,1.771,0.08775023308,0.155405662785
2021/01/27,17,Punta,2.036,0.09002804652,0.183297102715
2021/01/27,18,Punta,1.307,0.09390941166,0.12273960104
2021/01/27,19,Punta,1.792,0.09335982838,0.167300812457
2021/01/27,20,Punta,2.063,0.0900947334,0.185865435004
2021/01/27,21,Punta,0.991,0.08825529428,0.087460996631
2021/01/27,22,Valle,1.097,0.07654268218,0.083967322351
2021/01/27,23,Valle,1.397,0.06778072104,0.094689667293
2021/01/28,0,Valle,1.303,0.0628556334,0.08190089032
2021/01/28,1,Valle,1.21,0.0607787277,0.073542260517
2021/01/28,2,Valle,0.834,0.05975319614,0.049834165581
2021/01/28,3,Valle,0.839,0.058328232,0.048937386648
2021/01/28,4,Valle,0.745,0.059668632,0.04445313084
2021/01/28,5,Valle,1.303,0.0600987727,0.078308700828
2021/01/28,6,Valle,0.192,0.0697307548,0.013388304922
2021/01/28,7,Valle,2.707,0.08064241278,0.218299011395
2021/01/28,8,Valle,3.158,0.0796698804,0.251597482303
2021/01/28,9,Valle,1.79,0.07922713238,0.14181656696
2021/01/28,10,Valle,1.771,0.07830502394,0.138678197398
2021/01/28,11,Valle,1.555,0.07712571408,0.119930485394
2021/01/28,12,Punta,1.551,0.08110166862,0.12578868803
2021/01/28,13,Punta,1.174,0.07957951134,0.093426346313
2021/01/28,14,Punta,1.338,0.07653524364,0.10240415599
2021/01/28,15,Punta,1.549,0.07312418508,0.113269362689
2021/01/28,16,Punta,0.862,0.07538424566,0.064981219759
2021/01/28,17,Punta,1.157,0.08150768396,0.094304390342
2021/01/28,18,Punta,1.685,0.08711864996,0.146794925183
2021/01/28,19,Punta,1.963,0.08529869354,0.167441335419
2021/01/28,20,Punta,3.927,0.08149757742,0.320040986528
2021/01/28,21,Punta,1.755,0.0807950813,0.141795367682
2021/01/28,22,Valle,1.368,0.06607234006,0.090386961202
2021/01/28,23,Valle,1.626,0.05901698478,0.095961617252
2021/01/29,0,Valle,1.155,0.05884266168,0.06796327424
2021/01/29,1,Valle,1.56,0.05345521284,0.08339013203
2021/01/29,2,Valle,0.952,0.04850945442,0.046181000608
2021/01/29,3,Valle,0.719,0.04442646428,0.031942627817
2021/01/29,4,Valle,0.795,0.04323547242,0.034372200574
2021/01/29,5,Valle,1.04,0.04745641926,0.04935467603
2021/01/29,6,Valle,0.658,0.06344787866,0.041748704158
2021/01/29,7,Valle,1.766,0.07259732876,0.12820688259
2021/01/29,8,Valle,2.642,0.07233735938,0.191115303482
2021/01/29,9,Valle,1.432,0.0720200925,0.10313277246
2021/01/29,10,Valle,0.665,0.06969209978,0.046345246354
2021/01/29,11,Valle,0.822,0.06735125892,0.055362734832
2021/01/29,12,Punta,0.493,0.0726425176,0.035812761177
2021/01/29,13,Punta,0.528,0.06816740532,0.035992390009
2021/01/29,14,Punta,1.416,0.06444073248,0.091248077192
2021/01/29,15,Punta,1.174,0.0643616355,0.075560560077
2021/01/29,16,Punta,0.976,0.06918966508,0.067529113118
2021/01/29,17,Punta,1.531,0.07586089238,0.116143026234
2021/01/29,18,Punta,1.695,0.08159016138,0.138295323539
2021/01/29,19,Punta,2.368,0.08017812282,0.189861794838
2021/01/29,20,Punta,3.1,0.07509188856,0.232784854536
2021/01/29,21,Punta,1.771,0.0711671313,0.126036989532
2021/01/29,22,Valle,1.377,0.05995349592,0.082555963882
2021/01/29,23,Valle,1.31,0.04698926736,0.061555940242
2021/01/30,0,Valle,1.23,0.0229271027,0.028200336321
2021/01/30,1,Valle,1.014,0.01389780386,0.014092373114
2021/01/30,2,Valle,1.074,0.01089483516,0.011701052962
2021/01/30,3,Valle,0.965,0.01058522102,0.010214738284
2021/01/30,4,Valle,0.987,0.01066321074,0.010524589
2021/01/30,5,Valle,1.185,0.01067091802,0.012645037854
2021/01/30,6,Valle,1.302,0.01072716386,0.013966767346
2021/01/30,7,Valle,1.333,0.01037542842,0.013830446084
2021/01/30,8,Valle,1.716,0.00988893106,0.016969405699
2021/01/30,9,Valle,3.242,0.01100611746,0.035681832805
2021/01/30,10,Valle,1.956,0.01173323816,0.022950213841
2021/01/30,11,Valle,1.988,0.0078538383,0.01561343054
2021/01/30,12,Punta,3.709,0.01298984786,0.048179345713
2021/01/30,13,Punta,2.553,0.01247494158,0.031848525854
2021/01/30,14,Punta,1.193,0.01290748902,0.015398634401
2021/01/30,15,Punta,1.269,0.01314511118,0.016681146087
2021/01/30,16,Punta,1.668,0.01301998004,0.021717326707
2021/01/30,17,Punta,1.69,0.01320062862,0.022309062368
2021/01/30,18,Punta,2.593,0.01808478804,0.046893855388
2021/01/30,19,Punta,2.652,0.02092771918,0.055500311265
2021/01/30,20,Punta,2.846,0.02775473162,0.078989966191
2021/01/30,21,Punta,2.388,0.02427119292,0.057959608693
2021/01/30,22,Valle,2.835,0.01224594624,0.03471725759
2021/01/30,23,Valle,1.409,0.0089359191,0.012590710012
2021/01/31,0,Valle,1.542,0.01108316456,0.017090239752
2021/01/31,1,Valle,1.408,0.01154143572,0.016250341494
2021/01/31,2,Valle,1.433,0.01040055002,0.014903988179
2021/01/31,3,Valle,1.463,0.0096157006,0.014067769978
2021/01/31,4,Valle,1.286,0.00970962846,0.0124865822
2021/01/31,5,Valle,1.316,0.0097016106,0.01276731955
2021/01/31,6,Valle,1.332,0.00911839716,0.012145705017
2021/01/31,7,Valle,1.542,0.00889618744,0.013717921032
2021/01/31,8,Valle,0.925,0.00842158452,0.007789965681
2021/01/31,9,Valle,1.133,0.00770807992,0.008733254549
2021/01/31,10,Valle,1.553,0.00791503704,0.012292052523
2021/01/31,11,Valle,1.366,0.00753540732,0.010293366399
2021/01/31,12,Punta,1.507,0.01272092874,0.019170439611
2021/01/31,13,Punta,1.069,0.01264879888,0.013521566003
2021/01/31,14,Punta,1.422,0.01268021146,0.018031260696
2021/01/31,15,Punta,0.294,0.01289151062,0.003790104122
2021/01/31,16,Punta,1.119,0.01300836306,0.014556358264
2021/01/31,17,Punta,2.112,0.0131257035,0.027721485792
2021/01/31,18,Punta,1.745,0.01365506734,0.023828092508
2021/01/31,19,Punta,1.683,0.01302512148,0.021921279451
2021/01/31,20,Punta,3.862,0.01278492006,0.049375361272
2021/01/31,21,Punta,1.828,0.01287161106,0.023529305018
2021/01/31,22,Valle,0.95,0.0078680748,0.00747467106
2021/01/31,23,Valle,0.904,0.00859669538,0.007771412624
2021/02/01,0,Valle,1.786,0.01142157712,0.020398936736
2021/02/01,1,Valle,1.537,0.00977597186,0.015025668749
2021/02/01,2,Valle,0.912,0.00902805372,0.008233584993
2021/02/01,3,Valle,0.968,0.00914503758,0.008852396377
2021/02/01,4,Valle,1.092,0.00909380386,0.009930433815
2021/02/01,5,Valle,0.856,0.01075248342,0.009204125808
2021/02/01,6,Valle,0.917,0.0117474855,0.010772444204
2021/02/01,7,Valle,2.673,0.01355293602,0.036226997981
2021/02/01,8,Valle,2.797,0.02430117436,0.067970384685
2021/02/01,9,Valle,1.476,0.03016028004,0.044516573339
2021/02/01,10,Valle,0.953,0.02569995702,0.02449205904
2021/02/01,11,Valle,1.292,0.01713178516,0.022134266427
2021/02/01,12,Punta,1.318,0.01625666682,0.021426286869
2021/02/01,13,Punta,1.033,0.01457306868,0.015053979946
2021/02/01,14,Punta,1.232,0.01302432498,0.016045968375
2021/02/01,15,Punta,1.408,0.01492269128,0.021011149322
2021/02/01,16,Punta,2.096,0.01840801928,0.038583208411
2021/02/01,17,Punta,1.143,0.021673889,0.024773255127
2021/02/01,18,Punta,1.391,0.03849035444,0.053540083026
2021/02/01,19,Punta,2.16,0.0533347019,0.115202956104
2021/02/01,20,Punta,2.016,0.05678476578,0.114478087812
2021/02/01,21,Punta,1.689,0.05426373824,0.091651453887
2021/02/01,22,Valle,1.256,0.03177061244,0.039903889225
2021/02/01,23,Valle,1.073,0.01998911074,0.021448315824
2021/02/02,0,Valle,0.98,0.02011300708,0.019710746938
2021/02/02,1,Valle,1.717,0.01815737282,0.031176209132
2021/02/02,2,Valle,1.085,0.01548748912,0.016803925695
2021/02/02,3,Valle,0.976,0.0122509727,0.011956949355
2021/02/02,4,Valle,0.825,0.01218326512,0.010051193724
2021/02/02,5,Valle,0.795,0.0149628291,0.011895449135
2021/02/02,6,Valle,0.783,0.01855046862,0.014525016929
2021/02/02,7,Valle,2.409,0.040288939,0.097056054051
2021/02/02,8,Valle,2.955,0.04619931492,0.136518975589
2021/02/02,9,Valle,2.372,0.04806715632,0.114015294791
2021/02/02,10,Valle,2.071,0.04788317288,0.099166051034
2021/02/02,11,Valle,1.269,0.04632831974,0.05879063775
2021/02/02,12,Punta,0.634,0.05109196354,0.032392304884
2021/02/02,13,Punta,0.421,0.05117332356,0.021543969219
2021/02/02,14,Punta,1.02,0.04682172672,0.047758161254
2021/02/02,15,Punta,1.3,0.04525447788,0.058830821244
2021/02/02,16,Punta,1.966,0.04724160588,0.09287699716
2021/02/02,17,Punta,0.961,0.04867088374,0.046772719274
2021/02/02,18,Punta,2.289,0.05353057074,0.122531476424
2021/02/02,19,Punta,2.132,0.0652095469,0.139026753991
2021/02/02,20,Punta,3.939,0.06571331164,0.25884473455
2021/02/02,21,Punta,1.04,0.05605513024,0.05829733545
2021/02/02,22,Valle,0.879,0.0374853633,0.032949634341
2021/02/02,23,Valle,1.161,0.0216779176,0.025168062334
2021/02/03,0,Valle,1.884,0.03223759166,0.060735622687
2021/02/03,1,Valle,1.855,0.03000514968,0.055659552656
2021/02/03,2,Valle,1.322,0.0192433234,0.025439673535
2021/02/03,3,Valle,1.518,0.01849725426,0.028078831967
2021/02/03,4,Valle,1.603,0.01670409454,0.026776663548
2021/02/03,5,Valle,1.32,0.02305001652,0.030426021806
2021/02/03,6,Valle,1.426,0.03281587662,0.04679544006
2021/02/03,7,Valle,2.805,0.04991369472,0.14000791369
2021/02/03,8,Valle,3.267,0.05346232236,0.17466140715
2021/02/03,9,Valle,1.831,0.05817208662,0.106513090601
2021/02/03,10,Valle,0.975,0.05852494804,0.057061824339
2021/02/03,11,Valle,0.63,0.05716809604,0.036015900505
2021/02/03,12,Punta,0.648,0.06140176728,0.039788345197
2021/02/03,13,Punta,0.325,0.063586789,0.020665706425
2021/02/03,14,Punta,0.794,0.06057445244,0.048096115237
2021/02/03,15,Punta,0.501,0.05876693274,0.029442233303
2021/02/03,16,Punta,1.128,0.0598187176,0.067475513453
2021/02/03,17,Punta,0.825,0.06671333304,0.055038499758
2021/02/03,18,Punta,0.679,0.07387010818,0.050157803454
2021/02/03,19,Punta,1.432,0.07288581734,0.104372490431
2021/02/03,20,Punta,1.792,0.07295500322,0.13073536577
2021/02/03,21,Punta,1.27,0.07002127396,0.088927017929
2021/02/03,22,Valle,2.165,0.05562724102,0.120432976808
2021/02/03,23,Valle,1.763,0.0498717176,0.087923838129
2021/02/04,0,Valle,2.14,0.05229202194,0.111904926952
2021/02/04,1,Valle,1.292,0.0502367241,0.064905847537
2021/02/04,2,Valle,1.583,0.04938736968,0.078180206203
2021/02/04,3,Valle,1.703,0.04829344654,0.082243739458
2021/02/04,4,Valle,1.502,0.05024935154,0.075474526013
2021/02/04,5,Valle,1.379,0.0547243191,0.075464836039
2021/02/04,6,Valle,1.404,0.0637355862,0.089484763025
2021/02/04,7,Valle,2.583,0.07328190402,0.189287158084
2021/02/04,8,Valle,3.424,0.0722260518,0.247302001363
2021/02/04,9,Valle,2.264,0.07223800734,0.163546848618
2021/02/04,10,Valle,1.167,0.0707354439,0.082548263031
2021/02/04,11,Valle,0.494,0.0680070389,0.033595477217
2021/02/04,12,Punta,0.272,0.07430413928,0.020210725884
2021/02/04,13,Punta,0.464,0.073767739,0.034228230896
2021/02/04,14,Punta,0.723,0.0753555033,0.054482028886
2021/02/04,15,Punta,1.104,0.07719271474,0.085220757073
2021/02/04,16,Punta,1.097,0.0787081576,0.086342848887
2021/02/04,17,Punta,0.496,0.08122608318,0.040288137257
2021/02/04,18,Punta,1.507,0.08755396618,0.131943827033
2021/02/04,19,Punta,1.636,0.0889479162,0.145518790903
2021/02/04,20,Punta,2.754,0.07973324694,0.219585362073
2021/02/04,21,Punta,1.974,0.07776637854,0.153510831238
2021/02/04,22,Valle,1.131,0.06816062774,0.077089669974
2021/02/04,23,Valle,2.403,0.06449981718,0.154993060684
2021/02/05,0,Valle,2.489,0.06110096052,0.152080290734
2021/02/05,1,Valle,1.636,0.05989451954,0.097987433967
2021/02/05,2,Valle,1.573,0.05807288112,0.091348642002
2021/02/05,3,Valle,1.242,0.05704312798,0.070847564951
2021/02/05,4,Valle,1.498,0.05624554512,0.08425582659
2021/02/05,5,Valle,1.544,0.0590069091,0.09110666765
2021/02/05,6,Valle,1.498,0.0661703562,0.099123193588
2021/02/05,7,Valle,3.154,0.07445086216,0.234818019253
2021/02/05,8,Valle,3.629,0.07404825022,0.268721100048
2021/02/05,9,Valle,2.352,0.07293937176,0.17155340238
2021/02/05,10,Valle,2.391,0.0707667846,0.169203381979
2021/02/05,11,Valle,1.801,0.06964621246,0.12543282864
2021/02/05,12,Punta,0.853,0.0748656647,0.063860411989
2021/02/05,13,Punta,1.11,0.07215967528,0.080097239561
2021/02/05,14,Punta,2.022,0.06756884644,0.136624207502
2021/02/05,15,Punta,2.345,0.06553201574,0.15367257691
2021/02/05,16,Punta,2.063,0.06575191146,0.135646193342
2021/02/05,17,Punta,1.897,0.06699618504,0.127091763021
2021/02/05,18,Punta,2.416,0.07625957332,0.184243129141
2021/02/05,19,Punta,2.1,0.07715511564,0.162025742844
2021/02/05,20,Punta,2.814,0.07140500582,0.200933686377
2021/02/05,21,Punta,1.822,0.06996303228,0.127472644814
2021/02/05,22,Valle,2.071,0.06220934034,0.128835543844
2021/02/05,23,Valle,1.448,0.05987028392,0.086692171116
2021/02/06,0,Valle,1.546,0.06015411312,0.092998258884
2021/02/06,1,Valle,1.537,0.0539851527,0.0829751797
2021/02/06,2,Valle,1.386,0.05221748114,0.07237342886
2021/02/06,3,Valle,1.34,0.04963475986,0.066510578212
2021/02/06,4,Valle,1.498,0.04784286786,0.071668616054
2021/02/06,5,Valle,1.598,0.046279032,0.073953893136
2021/02/06,6,Valle,1.617,0.04896935484,0.079183446776
2021/02/06,7,Valle,1.488,0.04866815424,0.072418213509
2021/02/06,8,Valle,1.615,0.04830921602,0.078019383872
2021/02/06,9,Valle,2.046,0.05010754356,0.102520034124
2021/02/06,10,Valle,3.219,0.0517661004,0.166635077188
2021/02/06,11,Valle,1.754,0.04899164754,0.085931349785
2021/02/06,12,Punta,1.777,0.0554704548,0.09857099818
2021/02/06,13,Punta,2.164,0.05824129038,0.126034152382
2021/02/06,14,Punta,1.174,0.05618529182,0.065961532597
2021/02/06,15,Punta,1.136,0.05258956284,0.059741743386
2021/02/06,16,Punta,1.544,0.0504013477,0.077819680849
2021/02/06,17,Punta,1.18,0.05215500056,0.061542900661
2021/02/06,18,Punta,1.74,0.06067889256,0.105581273054
2021/02/06,19,Punta,2.477,0.061612632,0.152614489464
2021/02/06,20,Punta,3.544,0.05573211888,0.197514629311
2021/02/06,21,Punta,1.79,0.04990858404,0.089336365432
2021/02/06,22,Valle,2.137,0.03958469922,0.084592502233
2021/02/06,23,Valle,2.264,0.03720919452,0.084241616393
2021/02/07,0,Valle,1.759,0.03046522314,0.053588327503
2021/02/07,1,Valle,2.01,0.02641623302,0.05309662837
2021/02/07,2,Valle,1.98,0.01279951374,0.025343037205
2021/02/07,3,Valle,1.986,0.01108025786,0.02200539211
2021/02/07,4,Valle,1.921,0.01099212172,0.021115865824
2021/02/07,5,Valle,1.929,0.01103784602,0.021292004973
2021/02/07,6,Valle,1.757,0.01100163602,0.019329874487
2021/02/07,7,Valle,1.855,0.01254736714,0.023275366045
2021/02/07,8,Valle,1.911,0.02005645164,0.038327879084
2021/02/07,9,Valle,3.284,0.0322420376,0.105882851478
2021/02/07,10,Valle,3.289,0.03467946886,0.114060773081
2021/02/07,11,Valle,3.96,0.024959439,0.09883937844
2021/02/07,12,Punta,3.04,0.02631323312,0.079992228685
2021/02/07,13,Punta,2.449,0.02863644112,0.070130644303
2021/02/07,14,Punta,2.532,0.02781042056,0.070415984858
2021/02/07,15,Punta,2.077,0.01681128344,0.034917035705
2021/02/07,16,Punta,2.398,0.01681881488,0.040331518082
2021/02/07,17,Punta,1.837,0.02701977174,0.049635320686
2021/02/07,18,Punta,1.999,0.04382366274,0.087603501817
2021/02/07,19,Punta,2.335,0.0412801906,0.096389245051
2021/02/07,20,Punta,4.25,0.04248171046,0.180547269455
2021/02/07,21,Punta,1.457,0.04066278846,0.059245682786
2021/02/07,22,Valle,1.618,0.02861399778,0.046297448408
2021/02/07,23,Valle,2.688,0.0220181605,0.059184815424
2021/02/08,0,Valle,2.272,0.00979926512,0.022263930353
2021/02/08,1,Valle,1.551,0.00948292786,0.014708021111
2021/02/08,2,Valle,1.804,0.00926003972,0.016705111655
2021/02/08,3,Valle,1.492,0.00876609258,0.013079010129
2021/02/08,4,Valle,1.609,0.00858097686,0.013806791768
2021/02/08,5,Valle,1.535,0.01180943442,0.018127481835
2021/02/08,6,Valle,1.637,0.0109719855,0.017961140264
2021/02/08,7,Valle,2.077,0.01881497202,0.039078696886
2021/02/08,8,Valle,3.337,0.02946838836,0.098336011957
2021/02/08,9,Valle,2.14,0.02990071804,0.063987536606
2021/02/08,10,Valle,2.138,0.01847346102,0.039496259661
2021/02/08,11,Valle,2.084,0.01353949716,0.028216312081
2021/02/08,12,Punta,1.732,0.01721515782,0.029816653344
2021/02/08,13,Punta,1.07,0.01440009268,0.015408099168
2021/02/08,14,Punta,0.869,0.01287344898,0.011187027164
2021/02/08,15,Punta,0.959,0.01306981928,0.01253395669
2021/02/08,16,Punta,1.864,0.01325579528,0.024708802402
2021/02/08,17,Punta,2.136,0.015603039,0.033328091304
2021/02/08,18,Punta,1.891,0.02156117444,0.040772180866
2021/02/08,19,Punta,2.336,0.0378052519,0.088313068438
2021/02/08,20,Punta,2.165,0.03904079478,0.084523320699
2021/02/08,21,Punta,2.099,0.03608933824,0.075751520966
2021/02/08,22,Valle,1.719,0.01904776244,0.032743103634
2021/02/08,23,Valle,1.697,0.01376412174,0.023357714593
2021/02/09,0,Valle,1.351,0.00955341508,0.012906663773
2021/02/09,1,Valle,1.941,0.00907207482,0.017608897226
2021/02/09,2,Valle,1.56,0.00848091312,0.013230224467
2021/02/09,3,Valle,1.54,0.0081019327,0.012476976358
2021/02/09,4,Valle,1.498,0.00862633712,0.012922253006
